id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10395,Manly,P95,127.42608695652179,133.14482758620696,132.16,130.664705882353,139.0631578947369,145.84062500000002,139.94000000000005,135.10000000000005,141.23333333333338,137.90000000000006,136.15,130.12222222222223,135.2888888888889,139.95666666666662,141.91176470588232,149.58400000000006,155.268,152.51612903225808,148.72222222222229,148.40000000000006,157.9555555555555,161.4714285714286,163.24782608695656,160.6384615384616,162.72352941176467,173.9,175.5428571428572,152.46800000000005,147.2636363636364,141.38000000000002,144.15,149.4,166.4,165.73333333333332,159.61428571428573,157.45555555555558,156.17272727272731,166.9,171.46250000000006
10396,Manly Vale,P95,122.68181818181823,127.71627906976745,132.9566666666667,135.44444444444446,141.0066666666667,146.86428571428573,143.57600000000005,134.1055555555555,144.1636363636364,134.66296296296304,127.75476190476192,126.16896551724143,132.9288461538461,141.83260869565214,142.8038461538462,153.53529411764706,154.59230769230774,150.462962962963,147.97857142857146,147.68181818181822,159.51538461538465,164.5666666666667,163.05789473684214,158.46400000000006,164.34736842105266,0.0,176.96666666666673,158.43333333333337,151.19411764705887,138.6777777777778,145.6142857142857,156.9,165.65,166.1,165.9,162.4,166.18571428571428,163.23333333333332,173.43846153846158
10397,Maraylya,P95,138.15,139.4,148.4,0.0,147.9,154.9,0.0,148.9,152.9,151.4,157.9,142.9,152.9,154.4,0.0,0.0,162.9,162.9,0.0,0.0,169.9,174.9,169.9,172.9,169.9,175.9,179.5666666666667,166.4,158.5666666666667,157.9,149.9,0.0,177.9,167.9,0.0,173.9,159.9,173.9,177.9
10398,Marayong,P95,119.15000000000002,121.01666666666671,126.23999999999998,125.76800000000003,132.95000000000002,137.78750000000005,138.8294117647059,129.80500000000006,134.4913043478261,133.57241379310352,132.08372093023246,122.75428571428576,127.85769230769219,134.46170212765952,141.13043478260875,144.84230769230774,144.72580645161293,141.66000000000005,151.55625000000003,140.20769230769235,152.71739130434787,158.5115384615385,154.79565217391308,152.23142857142852,157.23928571428573,160.73529411764707,166.03846153846158,143.78461538461545,140.12500000000003,142.4,140.33,157.4,155.62222222222223,156.59545454545454,151.42307692307696,150.76666666666668,152.15,154.61999999999998,158.0684210526316
10399,Maroota,P95,130.9,0.0,140.4,0.0,144.9,151.4,0.0,143.9,146.9,144.9,134.9,135.9,140.9,147.9,0.0,152.4,0.0,0.0,0.0,0.0,158.9,165.9,163.9,0.0,165.9,175.9,178.9,162.9,144.9,147.9,156.9,160.9,165.9,0.0,0.0,0.0,162.9,166.9,0.0
10400,Maroubra,P95,119.95535714285703,132.6423076923076,130.71999999999997,131.0230769230769,139.36250000000004,143.50740740740747,145.521052631579,134.90000000000003,138.28947368421058,141.7291666666667,136.68571428571434,133.5435897435897,134.8933333333332,142.69285714285698,145.21749999999994,151.72999999999993,152.8406249999999,153.35499999999996,150.59655172413798,149.02000000000007,159.3444444444445,163.90000000000003,163.4,160.0499999999999,163.1613636363635,172.55789473684214,172.58965517241379,153.44054054054047,148.5166666666667,143.17272727272731,146.70000000000002,149.80909090909094,149.9,163.9,157.0363636363637,157.19411764705887,150.90000000000003,164.68750000000006,171.54285714285714
10401,Marrickville,P95,124.61199999999994,128.21475409836066,130.5289855072463,128.79999999999998,137.29090909090914,142.1244444444444,142.21200000000002,130.75882352941179,139.06976744186036,136.16363636363624,131.2203703703703,128.1862745098038,133.11818181818168,138.51333333333324,140.0863636363636,144.39782608695646,143.9194444444444,145.55624999999995,142.6333333333333,140.18636363636355,151.7605263157894,154.67045454545445,154.34285714285707,150.9698412698412,155.69999999999985,164.2594594594594,164.43636363636358,141.7640624999999,139.353846153846,137.73000000000002,136.93125000000003,144.07142857142856,149.66250000000002,151.4714285714286,145.99473684210525,147.895,149.65000000000003,155.27333333333337,159.79999999999993
10402,Marsden Park,P95,121.92962962962967,132.4615384615385,133.00909090909096,132.5958333333334,142.50000000000003,145.47647058823534,149.98333333333338,135.52500000000003,142.42941176470592,141.60588235294122,136.97692307692313,133.45263157894735,137.49999999999994,142.85348837209293,147.60588235294117,150.12222222222226,149.2102564102563,148.19696969696966,150.47560975609747,146.7470588235294,154.3342105263157,161.4871794871794,160.82452830188663,154.35671641791026,161.16481481481463,164.96122448979577,168.44999999999982,145.06190476190466,144.9408602150536,144.64545454545447,140.95090909090902,146.63636363636368,160.45000000000005,163.9499999999999,153.2105263157894,156.43548387096774,159.46666666666664,159.37619047619052,170.50645161290316
10403,Marsfield,P95,124.08309859154916,129.61392405063276,129.87656249999992,130.07894736842104,139.7789473684211,141.71428571428572,142.61562500000002,133.19600000000005,141.97777777777782,138.4341463414634,135.03389830508462,130.83090909090893,134.0141176470587,142.70624999999987,146.45161290322582,150.446875,150.54285714285712,148.05652173913046,152.56956521739136,147.82631578947363,159.21500000000006,160.45526315789468,163.7103448275862,156.24146341463407,163.92380952380938,168.62500000000006,175.68510638297863,146.05862068965504,144.87499999999994,141.90000000000006,144.71250000000003,147.10833333333338,160.63076923076926,161.90000000000003,153.39333333333337,156.37058823529415,159.2571428571429,162.90625000000006,167.95555555555563
10404,Mascot,P95,124.9638888888889,131.20465116279064,134.4361702127659,134.38571428571427,141.35,147.16451612903228,145.29047619047626,137.20999999999998,143.57272727272726,141.72413793103445,138.59189189189183,133.2377777777777,137.5296296296295,144.45454545454533,146.7793103448276,148.5666666666667,152.82307692307697,149.90000000000006,151.77500000000003,146.77500000000003,159.00000000000003,162.06896551724137,163.11666666666662,157.63103448275862,163.92272727272731,171.4714285714286,174.8393939393939,155.40476190476178,150.71578947368425,146.23333333333338,149.01111111111112,155.47142857142856,163.23333333333332,164.08181818181822,164.10000000000005,164.15641025641014,164.89999999999995,165.07647058823534,175.7333333333334
