id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10392,Macquarie Park,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10393,Maianbar,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10394,Malabar,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10395,Manly,U91,113.84400000000004,119.67419354838715,119.84339622641501,118.01081081081085,125.71739130434787,132.84473684210525,128.88928571428576,122.98108108108111,129.321052631579,123.70000000000005,120.47647058823534,113.40000000000002,120.31034482758619,127.30967741935483,129.6736842105263,137.5384615384616,141.6851851851852,138.56190476190469,135.08387096774197,131.81666666666672,144.84878048780482,146.69318181818173,147.94761904761896,145.17450980392147,149.56304347826077,157.11111111111114,161.56666666666672,135.77692307692305,130.94999999999996,126.36875000000003,131.6142857142857,148.9,150.9,143.78000000000003,137.95000000000002,142.9588235294118,147.19230769230774,149.20000000000002,153.33749999999995
10396,Manly Vale,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10397,Maraylya,U91,112.9,115.15,129.9,0.0,126.9,134.9,0.0,127.90000000000002,129.9,123.4,123.9,116.9,124.9,124.9,124.9,0.0,139.9,137.9,0.0,0.0,147.4,152.9,151.4,144.9,142.9,155.23333333333335,159.23333333333335,143.65,131.23333333333335,136.9,129.23333333333335,129.9,144.9,149.9,134.9,132.4,139.9,0.0,154.9
10398,Marayong,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10399,Maroota,U91,120.47142857142856,121.6,127.3,128.3,133.9,141.7,138.9,130.5666666666667,136.15,134.56666666666666,125.65,126.65,127.89999999999999,136.1,137.65,141.32857142857142,145.9,141.5,141.15,143.4,151.73333333333332,152.75714285714284,151.7,150.4,154.6142857142857,161.5,166.7,146.56666666666666,139.23333333333332,133.5666666666667,130.9,142.23333333333335,154.9,147.4,158.9,145.23333333333335,152.9,0.0,153.9
10400,Maroubra,U91,105.0615384615385,122.83000000000004,117.96000000000004,116.6888888888889,126.48750000000004,131.2481481481482,132.37647058823532,120.90000000000005,125.39473684210532,128.7291666666667,124.18571428571434,119.77435897435898,121.4472972972972,129.26999999999987,131.46749999999997,138.60499999999996,138.94242424242415,140.605,136.33571428571435,135.77500000000006,145.98333333333338,150.74615384615387,149.5666666666667,146.42499999999993,148.79999999999993,158.02500000000003,158.78888888888892,140.06666666666663,135.08965517241384,127.2,135.5,139.5666666666667,152.1,153.5666666666667,145.62727272727275,146.5956521739131,144.6777777777778,157.3,155.21250000000003
10401,Marrickville,U91,111.01020408163265,114.88703703703699,116.3555555555555,116.41395348837206,123.57857142857145,128.31851851851854,127.07222222222225,117.86333333333333,124.40000000000002,123.3444444444444,116.24624999999992,114.21904761904764,120.4274193548386,124.99259259259252,128.93888888888893,131.96153846153845,131.5096774193548,133.9903225806451,132.06956521739136,127.5368421052631,142.00370370370374,141.29189189189182,141.98139534883714,139.42641509433952,143.81923076923067,151.39375,151.09411764705877,129.94210526315777,126.53061224489788,123.10500000000005,124.57142857142858,130.99090909090913,140.28823529411764,137.81428571428572,133.25555555555556,130.29354838709676,131.91515151515156,138.3166666666667,143.084375
