id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10010,Annandale,P98,130.15652173913048,138.83750000000003,137.75000000000003,140.35000000000002,151.5,152.13636363636365,159.05714285714288,144.6777777777778,150.275,152.45555555555558,145.11428571428576,139.50000000000003,142.27241379310345,149.3178571428572,156.5615384615385,160.13333333333335,161.5875,163.725,162.175,157.76666666666668,176.4,174.23333333333335,175.85000000000005,166.50000000000003,171.6142857142857,179.9,186.78888888888892,166.9,161.525,154.9,155.65,159.65,173.3,177.15,163.75714285714284,168.90000000000003,161.9,171.70000000000005,184.2636363636364
10011,Annangrove,P98,129.65,137.275,137.6777777777778,136.9,145.9,150.4,151.1,139.9,149.1,145.7,141.15,137.9,140.275,147.04285714285714,152.4,155.04285714285714,155.56666666666666,158.15,151.7,155.56666666666666,165.1,167.23333333333332,165.775,161.6777777777778,168.4,175.4,174.90000000000003,153.025,148.7888888888889,154.4,154.4,160.5666666666667,173.9,173.4,158.1,164.56666666666666,168.23333333333335,168.65,175.15
10012,Arcadia,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10013,Arncliffe,P98,126.1192307692308,128.04912280701754,129.84081632653053,128.9034482758621,140.43846153846158,144.37200000000007,142.93846153846158,133.0931034482759,140.15666666666672,137.46315789473684,133.5739999999999,131.04736842105262,137.00655737704903,142.3267857142856,146.59459459459458,151.1926829268292,151.50285714285704,153.21818181818182,151.30000000000007,147.59230769230774,158.58750000000003,161.62500000000006,161.38787878787878,156.69749999999993,161.6232558139534,172.8551724137931,171.33529411764698,149.32682926829258,145.19696969696966,141.32500000000005,145.0545454545455,150.48000000000002,151.57500000000005,161.20588235294122,153.73200000000006,157.89166666666668,156.8769230769231,163.95833333333334,168.8658536585365
10014,Arndell Park,P98,124.04444444444445,132.25937500000006,127.32222222222225,128.8666666666667,139.1923076923077,142.37307692307698,141.83571428571432,135.3238095238096,138.72916666666666,138.24000000000007,137.22954545454536,128.22749999999994,133.8119047619047,143.54347826086948,147.93636363636367,151.1555555555556,149.16923076923084,148.02000000000007,153.6208333333334,145.32307692307697,158.57368421052635,163.09047619047624,160.2,157.25151515151512,162.61153846153852,169.83571428571432,170.53999999999996,148.9137931034483,146.88000000000002,149.15,145.63846153846157,155.5,163.55384615384617,161.2037037037037,162.2166666666667,155.63333333333335,161.12000000000003,164.8866666666667,165.43124999999998
10015,Artarmon,P98,128.67083333333323,135.71599999999992,138.29302325581386,139.75862068965523,147.10000000000002,149.97500000000005,155.10833333333338,141.54705882352945,148.53888888888892,144.94285714285715,138.42941176470592,138.28000000000006,138.46862745098028,148.69999999999982,154.3305555555555,156.83461538461546,157.67857142857147,159.42941176470592,157.6368421052632,156.3545454545455,167.79130434782616,171.00999999999996,169.69687499999995,164.65128205128198,172.4925925925926,175.9,179.46666666666664,156.62413793103448,153.0774193548387,149.16666666666669,150.775,157.99090909090913,165.00526315789477,173.15000000000003,163.03333333333336,164.62727272727275,167.84444444444452,172.00000000000006,179.97142857142862
10016,Ashbury,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10017,Ashcroft,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018,Ashfield,P98,129.85000000000005,134.17272727272731,135.9869565217392,134.45555555555558,143.525,148.1857142857143,156.23333333333332,136.43846153846158,145.45714285714288,144.24375000000003,139.23333333333338,131.92000000000004,136.7589743589743,147.79189189189185,149.40000000000003,150.9473684210526,152.12777777777777,154.7625,154.5615384615385,150.80000000000004,159.71538461538464,164.00000000000003,163.51111111111115,161.54705882352945,168.74210526315795,172.8615384615385,173.71250000000006,149.37058823529415,148.64230769230772,151.7888888888889,147.34444444444446,157.23333333333332,162.65000000000003,163.42307692307696,157.61428571428573,163.12222222222223,159.9714285714286,167.37142857142862,170.68571428571434
10019,Asquith,P98,135.82307692307697,136.59230769230774,145.2428571428572,147.90000000000003,145.7,157.9,157.23333333333332,147.9,150.65,153.6142857142857,147.5666666666667,141.40000000000003,148.0666666666667,153.82857142857145,159.17272727272731,164.7,165.06666666666666,166.1,161.6857142857143,160.90000000000003,168.9,171.4,173.55000000000007,167.61428571428573,173.08181818181822,183.7,188.73333333333335,170.42941176470595,160.48333333333338,149.18571428571428,153.3,156.23333333333332,162.9,184.23333333333335,172.65,175.15000000000003,157.65,179.15,180.4714285714286
10020,Auburn,P98,132.9,139.88571428571427,139.50000000000003,138.73333333333338,143.06666666666666,151.4,149.97500000000002,137.5666666666667,143.57272727272732,145.53636363636366,139.86000000000004,137.80000000000004,139.7714285714286,144.73333333333338,150.61428571428573,153.11428571428573,157.1166666666667,155.09000000000003,154.46,153.98333333333335,158.26842105263162,157.9,154.4,156.9,158.4,160.5666666666667,158.4,152.23333333333335,139.65,143.4,0.0,157.4,165.9,161.125,159.23333333333332,157.9,169.56666666666666,173.00000000000003,175.1
10021,Austral,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10022,Avalon Beach,P98,132.5923076923077,141.37222222222226,136.55,140.65,150.56666666666666,154.1888888888889,157.36666666666665,143.62727272727275,148.6333333333333,153.47142857142856,145.9777777777778,141.7545454545455,143.80285714285714,152.77666666666667,157.0444444444445,166.84285714285716,167.10000000000002,168.6,166.0285714285714,161.3166666666667,172.6,174.48333333333338,172.74375000000006,170.24375000000003,174.90000000000003,187.4,188.15000000000006,161.66923076923078,160.4,155.9,156.1,169.1,175.1,186.9,166.4,165.80909090909094,163.51538461538465,169.9,184.56666666666672
10023,Badgerys Creek,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10024,Balgowlah,P98,132.4,137.3666666666667,140.664705882353,144.44545454545457,149.4,156.17272727272731,153.45555555555558,144.20769230769235,153.45555555555558,146.9,141.65000000000003,140.5666666666667,144.9588235294118,151.27500000000003,153.37619047619052,164.08181818181822,163.33750000000003,159.50000000000003,158.50000000000003,159.40000000000003,169.34444444444446,173.28461538461545,172.4882352941177,168.37368421052636,171.97142857142862,180.15,184.78888888888892,166.36153846153852,160.8166666666667,150.04285714285714,159.5666666666667,168.15,0.0,0.0,0.0,0.0,0.0,181.60000000000002,176.2636363636364
10025,Balgowlah Heights,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10026,Balmain,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027,Balmain East,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,Bangor,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,Banksia,P98,128.05000000000004,132.43243243243242,132.57741935483875,131.83157894736846,142.8,148.50000000000006,145.68181818181822,135.4066666666667,144.80500000000004,141.5703703703704,134.08857142857144,133.17333333333335,138.63469387755092,143.05952380952377,149.75172413793106,151.9419354838709,153.41111111111113,156.67142857142855,153.18125000000003,150.7529411764706,165.35833333333338,163.34117647058827,162.90434782608702,157.6518518518519,163.86333333333332,172.74782608695656,174.5347826086957,149.48333333333338,148.5333333333334,146.05,144.4,154.3,164.9,161.4,157.82857142857142,167.52857142857144,164.96000000000004,162.7,164.29999999999998
10030,Banksmeadow,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10031,Bankstown,P98,128.1357142857142,132.57764705882346,134.45769230769218,132.8749999999999,138.9111111111111,145.41666666666654,146.33333333333323,136.46567164179095,141.46481481481467,140.69130434782596,136.37326732673247,131.9039999999999,135.13478260869547,143.27454545454532,146.43157894736828,149.7968749999999,149.95569620253153,153.4081967213113,152.02968749999988,146.44468085106368,157.69056603773572,161.73492063492046,158.84070796460173,156.06489361702117,161.1343137254901,168.75999999999982,169.37628865979366,150.15268817204287,143.64347826086944,145.0857142857142,145.71372549019597,150.1176470588235,158.78571428571422,158.0116666666665,155.90178571428555,154.23584905660368,156.027027027027,161.77500000000006,162.99193548387092
10032,Bankstown Aerodrome,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,Barangaroo,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10034,Barden Ridge,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035,Bardia,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10036,Bardwell Park,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10037,Bardwell Valley,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10038,Bass Hill,P98,129.05961538461528,134.61153846153837,133.83968253968243,138.00714285714292,144.06666666666672,147.42499999999993,150.3130434782609,135.99166666666665,141.0142857142857,137.73703703703706,137.43389830508463,134.08615384615374,137.84777777777757,145.42647058823516,147.1259999999999,149.2241379310345,150.7944444444444,150.80357142857142,155.15000000000003,147.55312499999997,160.81666666666672,167.02666666666664,163.22765957446796,159.85806451612902,160.83191489361693,167.09117647058815,174.96122448979574,150.72040816326518,145.54814814814804,143.6739130434783,143.975,150.62727272727275,161.54000000000002,156.4777777777778,154.42000000000004,155.57692307692312,156.18947368421058,157.73750000000004,167.24782608695656
10039,Baulkham Hills,P98,130.8701298701297,137.5181818181816,138.59716981132055,137.80684931506838,145.79767441860454,148.59180327868842,150.0647058823529,142.7159999999999,145.86538461538447,148.308474576271,143.47586206896534,137.87582417582394,139.55882352941205,147.62189781021897,152.7898305084744,159.475,159.31379310344823,160.0,162.53214285714287,155.29393939393935,165.36511627906964,169.81168831168807,169.94794520547924,165.5999999999998,172.01666666666648,177.30322580645156,183.8205882352939,156.88961038961017,154.914492753623,150.0451612903226,155.71250000000003,156.5944444444445,169.71250000000003,170.85238095238103,165.0388888888888,165.66923076923067,163.28333333333325,176.45000000000007,178.27837837837828
10040,Bayview,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10041,Beacon Hill,P98,132.56250000000003,138.71190476190472,137.73333333333332,136.99375000000003,147.525,150.07647058823534,149.70769230769235,139.5666666666667,149.775,148.30909090909094,144.40000000000006,139.9,137.9,147.5666666666667,154.20000000000002,155.90000000000003,160.92307692307696,160.90526315789478,159.46999999999994,159.66363636363639,162.91428571428574,169.65200000000004,171.20000000000005,167.49399999999986,170.91724137931035,179.40000000000006,180.93225806451608,152.52399999999992,151.40322580645162,146.79285714285717,158.34,164.3,156.9,167.83333333333334,165.36666666666665,173.73333333333335,175.65,165.9,178.79090909090914
10042,Beaconsfield,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10043,Beaumont Hills,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10044,Beecroft,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10045,Belfield,P98,0.0,0.0,135.6142857142857,136.34444444444446,142.4,149.6142857142857,156.5666666666667,142.7,146.73333333333332,142.3,142.15,141.6142857142857,142.9,149.9,148.9,151.47142857142856,151.5,151.7,158.1,150.56666666666666,159.56666666666666,163.9,164.4,161.65,164.6142857142857,169.9,172.12222222222226,150.50000000000003,145.12222222222223,148.5666666666667,153.9,160.9,167.4,160.5666666666667,165.4,155.5666666666667,167.5666666666667,169.9,168.4
10046,Bella Vista,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10047,Bellevue Hill,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10048,Belmore,P98,127.11212121212124,131.06545454545454,129.64074074074065,132.06999999999996,138.97083333333333,142.47222222222217,143.80869565217392,134.02682926829257,140.38222222222217,137.79318181818175,137.73541666666657,129.95151515151514,134.5307692307691,141.32307692307677,144.09999999999988,148.64999999999998,148.94199999999995,149.39285714285708,151.2049999999999,146.4238095238094,155.6833333333332,160.27755102040805,159.57840909090905,157.08974358974353,161.0276315789472,167.94468085106368,170.17499999999993,148.32159090909076,141.05076923076913,142.72608695652178,145.27894736842106,151.1823529411765,157.87777777777782,158.11904761904765,152.72727272727272,153.34285714285716,155.23,155.54545454545456,162.64615384615388
10049,Belrose,P98,134.35454545454547,136.4675675675674,136.86304347826078,136.52553191489355,147.16250000000005,149.47857142857134,151.97692307692301,139.21666666666673,149.9476190476191,146.30999999999986,142.6285714285712,136.81666666666655,141.2009433962262,152.91492537313414,154.20952380952372,155.02068965517242,158.51860465116272,159.6805555555555,159.07692307692315,156.6105263157895,167.49090909090913,170.14516129032256,169.3574468085105,164.64264705882331,169.98035714285697,175.90000000000003,183.52500000000006,159.01111111111095,153.2842105263157,144.31666666666672,152.6777777777778,164.1,170.9,166.26363636363638,160.25000000000006,169.86428571428578,167.46250000000003,169.1307692307693,181.07391304347834
10050,Berala,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10051,Berkshire Park,P98,133.15,138.48888888888894,139.81764705882352,140.21875000000003,151.8,156.10000000000002,156.4857142857143,143.04285714285714,149.91666666666666,149.75,144.525,137.54999999999998,141.1724137931035,148.75384615384618,152.9636363636364,161.525,156.7777777777778,166.0666666666667,159.83333333333334,155.66666666666666,173.6,172.07142857142853,171.58421052631584,165.4666666666667,172.85000000000002,182.01999999999998,185.2333333333334,159.28823529411764,162.17272727272731,155.5666666666667,154.9,175.9,163.9,170.9,163.23333333333335,159.96666666666667,162.5666666666667,168.9,165.0142857142857
10052,Berowra,P98,133.26379310344817,136.23272727272715,144.20256410256408,141.5066666666667,146.59705882352938,154.9166666666667,154.23333333333338,140.58421052631584,149.29047619047623,149.12916666666672,144.2038461538462,138.75769230769222,146.64615384615377,154.99523809523794,157.07857142857145,164.63333333333335,165.40000000000003,164.78400000000005,161.09534883720917,162.65000000000006,169.2214285714286,172.664705882353,173.93409090909077,166.6380952380951,173.06666666666658,183.20769230769235,186.4,171.35945945945937,157.46451612903223,149.67272727272731,156.71818181818185,171.65,168.4,178.62727272727278,176.9666666666667,172.33333333333331,166.05000000000004,172.6142857142857,182.90000000000006
10053,Berowra Creek,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10054,Berowra Heights,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.47142857142856,159.73333333333332,161.9,160.56666666666666,158.26363636363638,161.56666666666666,169.65,169.23333333333335,170.62727272727275,163.9,168.525,179.5666666666667,180.78888888888892,165.20000000000002,156.3615384615385,142.33333333333334,158.9,0.0,163.4,171.9,162.4,163.9,161.9,170.9,175.5
10055,Berowra Waters,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10056,Berrilee,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10057,Beverley Park,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10058,Beverly Hills,P98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10059,Bexley,P98,128.17727272727257,134.46060606060595,134.63636363636346,131.54999999999987,142.45,144.86562499999985,147.740625,138.16428571428557,143.48032786885236,142.77936507936494,137.71529411764695,133.16329113924033,137.54545454545448,145.33666666666656,150.4999999999998,153.79491525423722,151.92031249999994,150.19999999999996,156.75142857142853,150.478947368421,158.77708333333328,163.5403846153845,164.58024691358003,159.49411764705872,166.00249999999986,175.07391304347814,177.36913580246892,150.84936708860738,147.9971428571427,149.85000000000005,145.94999999999996,155.23333333333338,165.09047619047624,161.55517241379312,161.84,165.30769230769232,162.342857142857,164.50000000000009,173.2714285714285
